         24794591 function calls (24687411 primitive calls) in 23.305 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       17    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\dataarray.py:681(name)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\structured_quad\structured_quad.py:383(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\_weakrefset.py:85(add)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\_weakrefset.py:110(remove)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\compat\py3k.py:44(asstr)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\copyreg.py:104(__newobj__)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tqdm\std.py:110(__enter__)
        5    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        7    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        8    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\common.py:126(_classes_and_not_datetimelike)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\base.py:448(size)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\base.py:5088(values)
       10    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\base.py:540(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\base.py:4436(_wrap_reindex_result)
        5    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\parsers\readers.py:2365(_validate_skipfooter)
        1    0.000    0.000    0.001    0.001 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\graph.py:140(_update_nodes_at_face)
       20    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\rasterio\session.py:231(get_credential_options)
       17    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1192(_gcd_import)
        5    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\parsers\base_parser.py:255(_has_complex_date_col)
        5    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\parsers\base_parser.py:350(_maybe_make_multi_index_columns)
        9    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\coordinates.py:382(_names)
       13    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\dataset.py:439(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tqdm\std.py:682(<setcomp>)
        9    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
       13    0.000    0.000    0.000    0.000 {method '__exit__' of 'numpy.nditer' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\cuwalid\dryp\components\DRYP_json_reader.py:277(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\base.py:675(empty)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\series.py:978(__array__)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\frozen.py:98(__reduce__)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\graph.py:890(xy_of_patch)
        1    0.000    0.000    0.001    0.001 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\structured_quad\structured_quad.py:482(perimeter_nodes)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\structured_quad\structured_quad.py:486(links_at_node)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tqdm\utils.py:187(disable_on_exception)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:413(has_location)
        4    0.000    0.000    0.000    0.000 {built-in method numpy.ascontiguousarray}
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\importlib\__init__.py:108(import_module)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\core\fromnumeric.py:2177(sum)
       12    0.000    0.000    0.000    0.000 <frozen _collections_abc>:315(__subclasshook__)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\dateutil\parser\_parser.py:319(jump)
        6    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\cast.py:1463(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\structured_quad\structured_quad.py:490(link_dirs_at_node)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tqdm\std.py:1147(__del__)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\field\graph_field.py:508(default_group)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\indexes.py:1781(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\_weakrefset.py:21(__enter__)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\lib\stride_tricks.py:542(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\ctypes\__init__.py:386(__getattr__)
        9    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\common.py:192(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\base.py:7723(_unpack_nested_dtype)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\base.py:1296(__deepcopy__)
       10    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\formats\format.py:612(_adjust_max_rows)
       10    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\formats\format.py:531(_initialize_formatters)
       10    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\parsers\readers.py:527(validate_integer)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\utils\decorators.py:350(_wrapped)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\multiprocessing\synchronize.py:328(Event)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\lib\_datasource.py:280(_splitzipext)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\lib\_datasource.py:149(__getitem__)
        8    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\dataarray.py:120(<genexpr>)
        1    0.000    0.000    0.001    0.001 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\graph.py:923(area_of_patch)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\structured_quad\structured_quad.py:394(number_of_node_columns)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\core\_methods.py:43(_amin)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\lib\stride_tricks.py:538(<listcomp>)
       14    0.000    0.000    0.000    0.000 {function FrozenList.__getitem__ at 0x0000020F953DAF20}
        6    0.000    0.000    0.000    0.000 <frozen _collections_abc>:283(__subclasshook__)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\dateutil\parser\_parser.py:322(weekday)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\common.py:195(any_not_none)
        5    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\util\_validators.py:450(check_dtype_backend)
       10    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\formats\format.py:498(is_truncated_vertically)
        5    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\parsers\base_parser.py:986(_validate_usecols_arg)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\utils.py:432(__len__)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\variable.py:2797(to_index_variable)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\graph.py:692(xy_of_link)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\lib\_iotools.py:37(_is_string_like)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tqdm\utils.py:222(__eq__)
        6    0.000    0.000    0.000    0.000 {method 'is_finite' of 'decimal.Decimal' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\cast.py:1479(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\field\graph_field.py:376(__contains__)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\logging\__init__.py:1319(disable)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tqdm\utils.py:156(__init__)
        2    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\extension.py:67(fget)
        8    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\common.py:199(<genexpr>)
       10    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\common.py:148(__enter__)
        5    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\parsers\base_parser.py:235(<setcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\coordinates.py:1008(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\dual.py:60(nodes_at_face)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\components\flow_accum\flow_accum_bw.py:44(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\threading.py:811(_newname)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\threading.py:283(_acquire_restore)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\_weakrefset.py:17(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\lib\stride_tricks.py:363(_broadcast_to_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\cast.py:525(ensure_dtype_can_hold_na)
        7    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\missing.py:1073(clean_reindex_fill_method)
        8    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\range.py:380(is_unique)
        3    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\internals\managers.py:2294(<listcomp>)
        5    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\parsers\readers.py:2267(_extract_dialect)
        6    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\indexing.py:1669(dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\threading.py:271(__enter__)
        8    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
        5    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\dateutil\parser\_parser.py:342(ampm)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\dateutil\parser\_parser.py:482(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\inference.py:195(is_array_like)
        5    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\field\graph_field.py:246(fixed_size)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\indexes.py:1778(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\structured_quad\structured_quad.py:390(number_of_node_rows)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\threading.py:1324(_make_invoke_excepthook)
        3    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tqdm\std.py:226(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tqdm\std.py:1157(__hash__)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tqdm\utils.py:125(__eq__)
       10    0.000    0.000    0.000    0.000 {method 'isspace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1101(_sanity_check)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\base.py:4306(_validate_can_reindex)
        6    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\internals\blocks.py:266(mgr_locs)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\cuwalid\dryp\components\DRYP_soil_layer.py:5(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\multiprocessing\synchronize.py:217(Condition)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tqdm\utils.py:252(_is_utf)
        2    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\cast.py:1355(common_dtype_categorical_compat)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\cast.py:1474(<genexpr>)
        5    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\range.py:216(_validate_dtype)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\dataset.py:5971(<setcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tlz\_build_tlz.py:46(find_spec)
